Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source
ELEC,LONGOS EV SC LONGOS GL 2,18307 Yonge St,,East Gwillimbury,ON,L9N 0A2,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.075768,-79.48149,2021-02-23,149120,2021-02-23 00:21:22 UTC,,,,,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Via Rail Canada Inc. - London,205 York street,,London,ON,N6A 1B1,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://flo.ca/,GPS,42.981083,-81.247167,2021-02-23,149121,2021-02-23 01:11:58 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Via Rail Canada Inc. - Kingston,1800 John Counter Blvd,,Kingston,ON,K7M 7H3,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://flo.ca/,GPS,44.257444,-76.536083,2021-02-23,149122,2021-02-23 01:11:58 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,2029 London Lane,2029 London Lane,,Whistler,BC,V8E 0B6,,888-356-8911,E,,Public,24 hours daily,,,,,,5,,,FLO,https://flo.ca/,200-9,50.095149,-122.990985,2021-02-23,149123,2021-02-23 01:11:58 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Saint-Charles-de-Bourget - Édifice municipal,357 2ième Rang,,Saint-Charles-de-Bourget,QC,G0V 1G0,,855-999-8378,E,,Public,24 hours daily,,,,,,1,,,Circuit électrique,https://lecircuitelectrique.com/,GPS,48.517427,-71.397951,2021-02-23,149124,2021-02-23 01:19:25 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,920 Principale,920 Principal,,Cowansville,QC,J1K 1K1,,888-356-8911,E,,Public,24 hours daily,,,,,,1,,,FLO,https://flo.ca/,GPS,45.207374,-72.715985,2021-02-23,149154,2021-02-23 01:11:58 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,WATERLOO REGION PSHQ STAFF 1,1001 Erb St W,,Waterloo,ON,N2J 3Z4,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.439779,-80.585187,2021-02-23,149191,2021-02-23 00:21:22 UTC,,,,,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Canadian Niagara Power Inc.,1130 Bertie Street,,Fort Erie,ON,L2A 5Y2,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://flo.ca/,GPS,42.912778,-78.957492,2021-02-23,149195,2021-02-23 01:11:58 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,142 Rte 132,124 route 132,,Percé,QC,G0C 2L0,,888-356-8911,E,,Public,24 hours daily,,,,,,4,,,FLO,https://flo.ca/,GPS,48.524585,-64.212858,2021-02-23,149196,2021-02-23 01:11:58 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Les Rôtisseries St-Hubert - Ange-Gardien,95-C Route 235,,Ange-Gardien,QC,J0E 1E0,,855-999-8378,E,,Public,24 hours daily,,,,,,1,,,Circuit électrique,https://lecircuitelectrique.com/,GPS,45.367217,-72.932895,2021-02-23,149197,2021-02-23 01:19:25 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
LPG,Feeg’s Propane Ltd,1002 Bypass Rd,,Didsbury,AB,T0M 0W0,,403-335-3477,E,,Public,8am-5pm M-F,Cash Debit M V,,,,,,,,,,GPS,51.663371,-114.121625,2020-10-07,149198,2020-10-07 22:10:07 UTC,P,,,,,,true,,,CA,,8:00- 17:00 LUN- VEN,,Public,,public,,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,
ELEC,HARDWOOD S&B HARDWOOD1,402 Old Barrie Rd W,,Oro Station,ON,L0L 2E0,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.517978,-79.59101,2021-02-23,149215,2021-02-23 00:21:22 UTC,,,,,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Via Rail Canada Inc. - St. Marys,5 James St. N,,St. Marys,ON,N4X 1B1,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://flo.ca/,GPS,43.260393,-81.136839,2021-02-23,149217,2021-02-23 01:11:58 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,St-Jean-Richelieu,855 boul. Industriel,,Saint-Jean-sur-Richelieu,QC,J3B 7Y7,,888-356-8911,E,,Public,24 hours daily,,,,,,1,,,FLO,https://flo.ca/,GPS,45.330095,-73.289542,2021-02-23,149218,2021-02-23 01:11:58 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Government of Yukon - NorthLight Innovation,2180 2nd Ave,,Whitehorse,YT,Y1A 5N6,,888-356-8911,E,,Public,24 hours daily,,,,,,,1,,FLO,https://flo.ca/,GPS,60.725472,-135.057056,2021-02-23,149219,2021-02-23 01:11:58 UTC,,,,,,,,,CHADEMO J1772COMBO,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Desjardins - CdS Sainte-Martine,"138, rue Saint-Joseph",,Sainte-Martine,QC,J0S 1V0,,855-999-8378,E,,Public,24 hours daily,,,,,,1,,,Circuit électrique,https://lecircuitelectrique.com/,GPS,45.246357,-73.80468,2021-02-23,149220,2021-02-23 01:19:25 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,KRP PROPERTIES 340 TERRY FOX,340 Terry Fox Dr,,Ottawa,ON,K2K 3A2,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.353352,-75.915012,2021-02-23,149259,2021-02-23 00:21:22 UTC,,,,,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Parc de la Pointe-aux-Pins,Rue du Fleuve,,Saint-Joseph-de-Sorel,QC,J3R 3N9,,855-999-8378,E,,Public,24 hours daily,,,,,,1,,,Circuit électrique,https://lecircuitelectrique.com/,GPS,46.048201,-73.1274,2021-02-23,149264,2021-02-23 01:19:25 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Gare La Tuque,550 St-Louis,,La Tuque,QC,G9X 2X4,,855-999-8378,E,,Public,24 hours daily,,,,,,1,,,Circuit électrique,https://lecircuitelectrique.com/,GPS,47.439505,-72.782632,2021-02-23,149265,2021-02-23 01:19:25 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,PORT 1 CHARGER 1,250 Hunt Club Road West,,Ottawa,ON,K2E 0B7,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.338703,-75.7092,2021-02-23,149278,2021-02-23 00:21:22 UTC,,,,,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Cambridge Campus,850 Fountain Street,,Cambridge,ON,N3H 0A8,,888-356-8911,E,,Public,24 hours daily,,,,,,1,,,FLO,https://flo.ca/,GPS,43.387942,-80.396119,2021-02-23,149282,2021-02-23 01:11:58 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Parc Angora,4125 rue d'Argenson,,Terrebonne,QC,J6X 4T1,,855-999-8378,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,GPS,45.712406,-73.669248,2021-02-23,149283,2021-02-23 01:19:25 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,MRC du Fjord-du-Saguenay - Saint-Honoré,3110 Boulevard Martel,,Saint-Honoré,QC,G0V 1L0,,855-999-8378,E,,Public,24 hours daily,,,,,,1,,,Circuit électrique,https://lecircuitelectrique.com/,GPS,48.527271,-71.087911,2021-02-23,149284,2021-02-23 01:19:25 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,"Enfield, NS - Tesla Supercharger",6757 Highway 2,,Enfield,NS,B2T 1C8,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,8,,Tesla,http://www.teslamotors.com/supercharger,200-9,44.9267,-63.5364,2020-08-10,149307,2020-08-27 20:39:12 UTC,P,,,2019-09-30,,,,,TESLA,CA,,Accessible 24 heures par jour; à l'usage des modèles Tesla seulement,,Public,,public,,,,,,,,,,$0.44 per minute above 60 kW and $0.22 per minute at or below 60 kW,$0.44 par minute au-dessus de 60 kW et $0.22 par minute à 60 kW ou moins,,,,,,,,
ELEC,CF Fairview Mall - Tesla Supercharger,1800 Sheppard Avenue,,North York,ON,M2J 5AJ,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,20,,Tesla,http://www.teslamotors.com/supercharger,200-9,43.776,-79.3445,2020-08-10,149338,2020-08-27 20:39:12 UTC,P,,,2019-09-30,,,,,TESLA,CA,,Accessible 24 heures par jour; à l'usage des modèles Tesla seulement,,Public,,public,,,,,,,,,,$0.44 per minute above 60 kW and $0.22 per minute at or below 60 kW,$0.44 par minute au-dessus de 60 kW et $0.22 par minute à 60 kW ou moins,,,,,,,,
ELEC,CF Pacific Centre - Tesla Supercharger,701 W Georgia Street,,Vancouver,BC,V7Y 1G5,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,22,,Tesla,http://www.teslamotors.com/supercharger,200-8,49.282,-123.1202,2020-08-10,149362,2020-08-27 20:39:12 UTC,P,,,2019-09-30,,,,,TESLA,CA,,Accessible 24 heures par jour; à l'usage des modèles Tesla seulement,,Public,,public,,,,,,,,,,$0.44 per minute above 60 kW and $0.22 per minute at or below 60 kW,$0.44 par minute au-dessus de 60 kW et $0.22 par minute à 60 kW ou moins,,,,,,,,
ELEC,VIC CONF CENTER STATION 3 & 4,720 government St,,Victoria,BC,V8W 1W5,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,48.421119,-123.367352,2021-02-23,149383,2021-02-23 00:21:22 UTC,,,,,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Rivière-du-Loup - Centre Premier Tech,75 Frontenac,,Rivière-du-Loup,QC,G5R 1S6,,888-356-8911,E,,Public,24 hours daily,,,,,,1,,,FLO,https://flo.ca/,GPS,47.827386,-69.53664,2021-02-23,149386,2021-02-23 01:11:58 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Rivière-du-Loup - Édifice Rosaire Gendron,533 rue Lafontaine,,Rivière-du-Loup,QC,G5R 3C5,,888-356-8911,E,,Public,24 hours daily,,,,,,1,,,FLO,https://flo.ca/,GPS,47.827809,-69.5297,2021-02-23,149387,2021-02-23 01:11:58 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Station du Mont Gleason,180 Chemin du mont gleason,,Tingwick,QC,J0A 1L0,,888-356-8911,E,,Public,24 hours daily,,,,,,4,,,FLO,https://flo.ca/,GPS,45.93067,-71.962844,2021-02-23,149388,2021-02-23 01:11:58 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Ville de Rimouski - Complexe sportif Desjardins,150 2e rue Est,,Rimouski,QC,G5L 0H6,,888-356-8911,E,,Public,24 hours daily,,,,,,4,,,FLO,https://flo.ca/,GPS,48.449466,-68.512396,2021-02-23,149389,2021-02-23 01:11:58 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Government of Yukon - Carcross/Tagish Learning Centre,"Lot 1009, (km 106)",,Carcross,YT,Y0B 1B0,,888-356-8911,E,,Public,24 hours daily,,,,,,,1,,FLO,https://flo.ca/,GPS,60.171361,-134.703889,2021-02-23,149390,2021-02-23 01:11:58 UTC,,,,,,,,,CHADEMO J1772COMBO,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,BRCC - Ancienne-Lorette - Normandin,5146 boulevard Wilfrid-Hamel,,Québec,QC,G2E 2G9,,855-999-8378,E,,Public,24 hours daily,,,,,,,2,,Circuit électrique,https://lecircuitelectrique.com/,GPS,46.803316,-71.332133,2021-02-23,149391,2021-02-23 01:19:25 UTC,,,,,,,,,CHADEMO J1772COMBO,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
CNG,FortisBC - Fresh Direct,888 Malkin Ave,,Vancouver,BC,V6A 2K6,,,E,,Private,,,,T,3600,,,,,,,200-9,49.273256,-123.084973,2020-07-13,149395,2020-07-13 20:37:05 UTC,T,,,2019-01-11,,MD,,,,CA,,,,Privé,,private,,,STANDALONE_STATION,2,,,,,,,,,,,T,3600,MD,,
CNG,FortisBC - London Drugs,12831 Horseshoe Pl,,Richmond,BC,V7A 4X5,,,P,2020-06-15,PLANNED - not yet accessible (Private),,,,T,3600,,,,,,,200-9,49.121811,-123.101701,2020-07-13,149396,2020-07-13 20:37:05 UTC,T,,,,,MD,,,,CA,,,,PRÉVU - pas encore accessible (Privé),,private,,,STANDALONE_STATION,2,,,,,,,,,,,T,3600,MD,,
CNG,FortisBC - Kelowna School District,1221 Hudson Rd,,West Kelowna,BC,V1Z 1J5,,,P,2021-03-15,PLANNED - not yet accessible (Private),,,,B,3600,,,,,,,200-9,49.860801,-119.565464,2020-07-13,149397,2020-07-13 20:37:05 UTC,T,,,,,HD,,,,CA,,,,PRÉVU - pas encore accessible (Privé),,private,,,STANDALONE_STATION,,,,,,,,,,,,B,3600,HD,,
CNG,FortisBC - Annacis Island,755 Belgrave Way,,Delta,BC,V3M 5R8,,,P,2020-09-15,PLANNED - not yet accessible (Private),,,,Q,3600,,,,,,,200-9,49.18061,-122.934793,2020-07-13,149398,2020-07-13 20:37:05 UTC,T,,,,,HD,,,,CA,,,,PRÉVU - pas encore accessible (Privé),,private,,,UTILITY,,,,,,,,,,,,Q,3600,HD,,
ELEC,Thetford Mines,1065 rue du parc,,Thetford Mines,QC,G6H 1A2,,888-356-8911,E,,Public,24 hours daily,,,,,,1,,,FLO,https://flo.ca/,GPS,46.066937,-71.356812,2021-02-23,149422,2021-02-23 01:11:58 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Okanagan College - Welding building,583 Duncan avenue,,Penticton,BC,V2A 8E1,,888-356-8911,E,,Public,24 hours daily,,,,,,1,,,FLO,https://flo.ca/,GPS,49.488609,-119.602779,2021-02-23,149423,2021-02-23 01:11:58 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,2550 Augustin-Cantin,2550 Augustin-Cantin,,Montréal,QC,H4E 3G9,,855-999-8378,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,GPS,45.479668,-73.570762,2021-02-23,149424,2021-02-23 01:19:25 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,BRCC - Valcourt - Desjardins,1120 Avenue des Cascades,,Valcourt,QC,J0E 2L0,,855-999-8378,E,,Public,24 hours daily,,,,,,,1,,Circuit électrique,https://lecircuitelectrique.com/,GPS,45.493155,-72.3137,2021-02-23,149425,2021-02-23 01:19:25 UTC,,,,,,,,,CHADEMO J1772COMBO,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Mairie de Massueville,246 Bonsecours,,Massueville,QC,J0G 1K0,,855-999-8378,E,,Public,24 hours daily,,,,,,1,,,Circuit électrique,https://lecircuitelectrique.com/,GPS,45.911904,-72.93163,2021-02-23,149426,2021-02-23 01:19:25 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,BRCC - Kazabazua,"454, route 105",,Kazabazua,QC,J0X 1X0,,855-999-8378,E,,Public,24 hours daily,,,,,,,1,,Circuit électrique,https://lecircuitelectrique.com/,GPS,45.9557,-76.0236,2021-02-23,149427,2021-02-23 01:19:25 UTC,,,,,,,,,CHADEMO J1772COMBO,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,1075 Boulevard Firestone,1075 Boulevard Firestone,,Joliette,QC,J6E 6X6,,855-999-8378,E,,Public,24 hours daily,,,,,,4,,,Circuit électrique,https://lecircuitelectrique.com/,200-9,46.032321,-73.426442,2021-02-23,149428,2021-02-23 01:19:25 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,BRCC - Saint-Alexis-des-Monts - Desjardins,"41, rue Richard",,Saint-Alexis-des-Monts,QC,J0K 1V0,,855-999-8378,E,,Public,24 hours daily,,,,,,,1,,Circuit électrique,https://lecircuitelectrique.com/,GPS,46.462096,-73.141311,2021-02-23,149429,2021-02-23 01:19:25 UTC,,,,,,,,,CHADEMO J1772COMBO,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,BRCC - Halte - Seigneurie,"483, Route de la Seigneurie",,Saint-Roch-des-Aulnaies,QC,G0R 4E0,,855-999-8378,E,,Public,24 hours daily,,,,,,,2,,Circuit électrique,https://lecircuitelectrique.com/,GPS,47.317656,-70.13896,2021-02-23,149430,2021-02-23 01:19:25 UTC,,,,,,,,,CHADEMO J1772COMBO,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,FLO - Les Halles d'Anjou - Sandalwood,7500 Boulevard Galeries d'Anjou,,Anjou,QC,H1M 3M4,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://flo.ca/,GPS,45.598417,-73.568065,2021-02-23,149451,2021-02-23 01:11:58 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Stationnement P-1 (Salle Entraînement),1055 116e rue,,St-Georges de Beauce,QC,G5Y 3G1,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://flo.ca/,GPS,46.126536,-70.670219,2021-02-23,149452,2021-02-23 01:11:58 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,5223 St-Laurent,5223 St-Laurent,,Montréal,QC,H2T 1S4,,855-999-8378,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,GPS,45.524183,-73.595115,2021-02-23,149454,2021-02-23 01:19:25 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,BRCC - Caisse Desjardins de l'Envolée - Mirabel,"13845, Boulevard Curé-Labelle",,Mirabel,QC,J7J 1K9,,855-999-8378,E,,Public,24 hours daily,,,,,,,2,,Circuit électrique,https://lecircuitelectrique.com/,GPS,45.7054902,-73.92915419999997,2021-02-23,149455,2021-02-23 01:19:25 UTC,,,,,,,,,CHADEMO J1772COMBO,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Parc des Synergies - Rue Langevin,0 rue Langevin (En face de la bibliothèque),,Saint-Boniface,QC,G0X 2L0,,855-999-8378,E,,Public,24 hours daily,,,,,,1,,,Circuit électrique,https://lecircuitelectrique.com/,GPS,46.501214,-72.830371,2021-02-23,149456,2021-02-23 01:19:25 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,OXFORD STATION 2,17600 Yonge St,,Newmarket,ON,L3Y 4Z1,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.057766,-79.486916,2021-02-23,149526,2021-02-23 00:21:22 UTC,,,,,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Kawartha Pine Ridge District School Board - Port Hope,130 Highland Drive,,Port Hope,ON,L1A 2A3,,888-356-8911,E,,Public,24 hours daily,,,,,,1,,,FLO,https://flo.ca/,GPS,43.957543,-78.308806,2021-02-23,149527,2021-02-23 01:11:58 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Caisse Desjardins du Val St-François,77 rue Saint-Georges,,Windsor,QC,J1S 2K5,,888-356-8911,E,,Public,24 hours daily,,,,,,1,,,FLO,https://flo.ca/,GPS,45.5710159597085,-72.0024302908421,2021-02-23,149528,2021-02-23 01:11:58 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,BRCC - Kirkland - Rôtisseries St-Hubert,2939 boul. St-Charles,,Kirkland,QC,H9S 3B5,,855-999-8378,E,,Public,24 hours daily,,,,,,,4,,Circuit électrique,https://lecircuitelectrique.com/,GPS,45.447444,-73.853361,2021-02-23,149529,2021-02-23 01:19:25 UTC,,,,,,,,,CHADEMO J1772COMBO,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,7440 Décarie,7440 boul Décarie,,Montréal,QC,H4P 2N1,,855-999-8378,E,,Public,24 hours daily,,,,,,4,,,Circuit électrique,https://lecircuitelectrique.com/,GPS,45.494349,-73.65421,2021-02-23,149530,2021-02-23 01:19:25 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,7599 André-Ampère – Piscine Hans Selye,7581 Avenue André-Ampère,,Montréal,QC,H1E 5N4,,855-999-8378,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,GPS,45.630887,-73.601601,2021-02-23,149531,2021-02-23 01:19:25 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,BRCC - Caisse Desjardins des Trois-Rivières,"5625, Boulevard Jean-XXIII",,Trois-Rivières,QC,G8Y 6L9,,855-999-8378,E,,Public,24 hours daily,,,,,,,4,,Circuit électrique,https://lecircuitelectrique.com/,GPS,46.33351039999999,-72.59133639999999,2021-02-23,149532,2021-02-23 01:19:25 UTC,,,,,,,,,CHADEMO J1772COMBO,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Municipalité de Notre-Dame-du-Mont-Carmel - Centre Jacques Gauthier,801 rang Saint-Louis,,Notre-Dame-du-Mont-Carmel,QC,G0X 3J0,,855-999-8378,E,,Public,24 hours daily,,,,,,1,,,Circuit électrique,https://lecircuitelectrique.com/,GPS,46.482843,-72.707382,2021-02-23,149533,2021-02-23 01:19:25 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Municipalité de Notre-Dame-du-Mont-Carmel - Salle paroissiale,3991 rue Monseigneur-Béliveau,,Notre-Dame-du-Mont-Carmel,QC,G0X 3J0,,855-999-8378,E,,Public,24 hours daily,,,,,,1,,,Circuit électrique,https://lecircuitelectrique.com/,GPS,46.489468,-72.656638,2021-02-23,149534,2021-02-23 01:19:25 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,PORTMOODY DC250-RECCENTRE,321 Ioco Rd,,Port Moody,BC,V3H,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,49.28387,-122.83098,2021-02-23,149559,2021-02-23 00:21:22 UTC,,,,,,,,,CHADEMO J1772COMBO,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,BRCC - Lasalle - Rôtisserie St-Hubert,7979 Newman,,Lasalle,QC,H8N 2N9,,855-999-8378,E,,Public,24 hours daily,,,,,,,2,,Circuit électrique,https://lecircuitelectrique.com/,GPS,45.43581,-73.626984,2021-02-23,149612,2021-02-23 01:19:25 UTC,,,,,,,,,CHADEMO J1772COMBO,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,BRCC - St-Jean-de-Matha - Coop Vie et Cie,931 Route Louis-Cyr,,St-Jean-de-Matha,QC,J0K 2S0,,855-999-8378,E,,Public,24 hours daily,,,,,,,1,,Circuit électrique,https://lecircuitelectrique.com/,GPS,46.225214,-73.5271493,2021-02-23,149613,2021-02-23 01:19:25 UTC,,,,,,,,,CHADEMO J1772COMBO,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
CNG,Manitoba Hydro,Provincial Rd 330,,Macdonald,MB,R0G 1N0,,,E,,Private,,,,Q,3600,,,,,,,GPS,49.76267162275791,-97.23935033914796,2019-12-09,149614,2020-06-25 15:34:04 UTC,T,,,2017-11-15,,HD,,,,CA,,,,Privé,,private,,,UTILITY,2,,,,,,,,,,,Q,3600,HD,,
ELEC,1375 Avenue Thérèse-Lavoie-Roux,1375 Avenue Thérèse-Lavoie-Roux,,Montréal,QC,H2V 0B3,,888-356-8911,E,,Public,24 hours daily,,,,,,10,,,FLO,https://flo.ca/,GPS,45.523333,-73.620197,2021-02-23,149640,2021-02-23 01:11:58 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
